Time,BestBid,BidVol,BestAsk,AskVol,Price,Volume
1687040571100.0,26554.4,11.884,26554.5,0.253,26554.5,3184.691
1687040571200.0,26554.4,11.828,26554.5,1.933,26554.4,3185.357
1687040571300.0,26554.4,11.73,26554.5,1.933,26554.4,3185.357
1687040571400.0,26554.4,12.017,26554.5,2.99,26554.4,3185.362
1687040571500.0,26554.4,9.375,26554.5,4.476,26554.5,3185.369
1687040571600.0,26554.4,7.616,26554.5,5.174,26554.4,3185.428
1687040571700.0,26554.4,7.221,26554.5,6.782,26554.5,3185.436
1687040571800.0,26554.4,7.221,26554.5,6.769,26554.5,3185.436
1687040571900.0,26554.4,7.221,26554.5,6.775,26554.5,3185.436
1687040572000.0,26554.4,7.221,26554.5,6.779,26554.5,3185.444
1687040572100.0,26554.4,7.242,26554.5,6.764,26554.5,3185.444
1687040572200.0,26554.4,7.311,26554.5,6.807,26554.5,3185.444
1687040572300.0,26554.4,7.372,26554.5,6.811,26554.5,3185.444
1687040572400.0,26554.4,7.369,26554.5,6.857,26554.5,3185.444
1687040572500.0,26554.4,7.369,26554.5,6.889,26554.4,3185.446
1687040572600.0,26554.4,7.369,26554.5,6.926,26554.4,3185.446
1687040572700.0,26554.4,7.369,26554.5,6.927,26554.4,3185.446
1687040572800.0,26554.4,7.369,26554.5,6.93,26554.4,3185.446
1687040572900.0,26554.4,7.369,26554.5,6.934,26554.4,3185.446
1687040573000.0,26554.4,7.369,26554.5,6.316,26554.4,3185.446
1687040573100.0,26554.4,7.369,26554.5,6.413,26554.4,3185.446
1687040573200.0,26554.4,7.369,26554.5,6.643,26554.4,3185.446
1687040573300.0,26554.4,7.369,26554.5,6.891,26554.5,3186.066
1687040573400.0,26554.4,7.313,26554.5,6.924,26554.5,3186.066
1687040573500.0,26553.3,0.001,26553.4,11.237,26553.5,3189.961
1687040573600.0,26551.7,2.148,26551.8,12.243,26551.8,3190.219
1687040573700.0,26551.7,1.76,26551.8,10.638,26551.7,3190.225
1687040573800.0,26551.7,1.762,26551.8,10.805,26551.7,3190.225
1687040573900.0,26551.7,0.965,26551.8,10.847,26551.7,3190.225
1687040574000.0,26551.7,1.765,26551.8,11.04,26551.7,3190.225
1687040574100.0,26551.7,1.767,26551.8,11.224,26551.8,3190.267
1687040574200.0,26551.7,1.201,26551.8,11.22,26551.8,3190.267
1687040574300.0,26551.7,2.013,26551.8,9.418,26551.7,3191.097
1687040574400.0,26551.7,2.013,26551.8,9.43,26551.7,3191.097
1687040574500.0,26551.7,2.028,26551.8,9.43,26551.7,3191.097
1687040574600.0,26551.7,2.028,26551.8,9.45,26551.7,3191.097
1687040574700.0,26551.7,2.024,26551.8,9.45,26551.7,3191.097
1687040574800.0,26551.7,2.021,26551.8,9.45,26551.7,3191.097
1687040574900.0,26551.7,2.019,26551.8,9.45,26551.7,3191.097
1687040575000.0,26551.7,2.013,26551.8,9.45,26551.7,3191.097
1687040575100.0,26551.7,2.017,26551.8,9.453,26551.7,3191.097
1687040575200.0,26551.7,2.028,26551.8,9.353,26551.7,3191.097
1687040575300.0,26551.7,1.122,26551.8,9.367,26551.7,3191.097
1687040575400.0,26551.7,2.04,26551.8,9.568,26551.7,3191.097
1687040575500.0,26551.7,1.24,26551.8,9.59,26551.7,3192.097
1687040575600.0,26551.7,1.233,26551.8,9.594,26551.7,3192.097
1687040575700.0,26550.2,0.347,26550.3,13.929,26550.3,3193.698
1687040575800.0,26550.2,6.105,26550.3,13.295,26550.3,3193.698
1687040575900.0,26550.2,1.703,26550.3,12.812,26550.2,3194.181
1687040576000.0,26550.2,1.764,26550.3,13.076,26550.2,3194.181
1687040576100.0,26550.2,1.772,26550.3,13.022,26550.3,3194.334
1687040576200.0,26550.2,4.481,26550.3,12.998,26550.2,3194.342
1687040576300.0,26550.2,3.429,26550.3,13.186,26550.2,3194.342
1687040576400.0,26550.2,4.325,26550.3,13.231,26550.2,3194.342
1687040576500.0,26550.2,4.338,26550.3,13.198,26550.3,3194.344
1687040576600.0,26550.2,4.345,26550.3,13.198,26550.3,3194.344
1687040576700.0,26549.5,0.008,26549.6,7.449,26549.6,3203.151
1687040576800.0,26547.8,0.233,26547.9,12.399,26547.8,3205.145
1687040576900.0,26545.6,0.025,26545.7,8.323,26545.8,3205.945
1687040577000.0,26544.7,0.064,26544.8,15.524,26544.7,3207.063
1687040577100.0,26544.7,0.109,26544.8,20.998,26544.8,3207.08
1687040577200.0,26544.7,0.112,26544.8,21.357,26544.7,3207.081
1687040577300.0,26544.7,2.199,26544.8,20.344,26544.7,3207.081
1687040577400.0,26544.7,3.093,26544.8,20.45,26544.7,3207.081
1687040577500.0,26544.7,2.257,26544.8,20.462,26544.7,3207.081
1687040577600.0,26544.7,2.257,26544.8,20.348,26544.7,3207.081
1687040577700.0,26544.7,2.277,26544.8,20.436,26544.8,3207.161
1687040577800.0,26544.7,2.306,26544.8,20.444,26544.8,3207.161
1687040577900.0,26544.7,2.227,26544.8,20.445,26544.8,3207.161
1687040578000.0,26544.7,2.231,26544.8,20.471,26544.8,3207.161
1687040578100.0,26544.7,1.913,26544.8,20.484,26544.7,3207.745
1687040578200.0,26544.7,1.917,26544.8,20.37,26544.7,3207.745
1687040578300.0,26544.7,1.917,26544.8,20.488,26544.7,3207.745
1687040578400.0,26544.7,1.971,26544.8,20.488,26544.7,3207.745
1687040578500.0,26544.7,1.975,26544.8,20.488,26544.7,3207.745
1687040578600.0,26544.7,2.033,26544.8,20.488,26544.7,3207.745
1687040578700.0,26544.7,2.218,26544.8,19.675,26544.7,3207.745
1687040578800.0,26544.7,2.247,26544.8,19.601,26544.7,3207.747
1687040578900.0,26544.7,2.247,26544.8,19.639,26544.7,3207.747
1687040579000.0,26544.7,2.434,26544.8,19.639,26544.7,3207.747
1687040579100.0,26544.7,4.086,26544.8,18.138,26544.7,3207.747
1687040579200.0,26544.7,6.163,26544.8,12.493,26544.7,3207.747
1687040579300.0,26544.7,6.263,26544.8,12.459,26544.7,3207.747
1687040579400.0,26544.7,6.317,26544.8,12.336,26544.8,3207.751
1687040579500.0,26544.7,6.266,26544.8,12.325,26544.8,3207.751
1687040579600.0,26544.7,7.772,26544.8,9.551,26544.8,3207.751
1687040579700.0,26544.7,7.606,26544.8,4.63,26544.7,3207.976
1687040579800.0,26544.7,9.344,26544.8,3.471,26544.8,3208.203
1687040579900.0,26544.7,9.836,26544.8,2.401,26544.8,3208.203
1687040580000.0,26544.8,1.141,26544.9,0.002,26544.8,3208.203
1687040580100.0,26545.0,40.546,26545.1,0.189,26545.0,3210.642
1687040580200.0,26545.0,41.351,26545.1,0.189,26545.1,3210.649
1687040580300.0,26545.0,43.355,26545.1,0.272,26545.1,3210.649
1687040580400.0,26545.0,43.38,26545.1,0.106,26545.1,3210.649
1687040580500.0,26545.0,39.769,26545.1,0.117,26545.1,3210.649
1687040580600.0,26545.0,38.769,26545.1,0.117,26545.1,3210.649
1687040580700.0,26545.0,40.769,26545.1,0.117,26545.1,3210.649
1687040580800.0,26545.0,42.879,26545.1,0.117,26545.1,3210.649
1687040580900.0,26545.0,42.925,26545.1,0.112,26545.1,3210.649
1687040581000.0,26545.0,42.526,26545.1,0.112,26545.1,3210.649
1687040581100.0,26545.0,37.987,26545.1,0.306,26545.1,3210.654
1687040581200.0,26545.0,37.95,26545.1,0.315,26545.0,3212.658
1687040581300.0,26545.0,37.885,26545.1,0.315,26545.0,3212.658
1687040581400.0,26545.0,37.961,26545.1,0.316,26545.1,3212.659
1687040581500.0,26545.0,37.716,26545.1,0.318,26545.1,3212.659
1687040581600.0,26545.0,37.677,26545.1,0.318,26545.0,3212.661
1687040581700.0,26545.0,37.672,26545.1,0.318,26545.0,3212.661
1687040581800.0,26545.0,37.672,26545.1,0.318,26545.0,3212.661
1687040581900.0,26545.0,37.892,26545.1,0.327,26545.0,3212.661
1687040582000.0,26545.0,37.901,26545.1,0.328,26545.0,3212.661
1687040582100.0,26545.0,37.603,26545.1,0.33,26545.1,3212.669
1687040582200.0,26545.0,36.911,26545.1,0.322,26545.0,3212.973
1687040582300.0,26545.6,28.205,26545.7,0.033,26545.6,3213.36
1687040582400.0,26546.3,27.272,26546.4,0.008,26546.3,3213.452
1687040582500.0,26546.3,26.688,26546.4,0.124,26546.4,3213.473
1687040582600.0,26546.3,27.112,26546.4,0.01,26546.3,3213.488
1687040582700.0,26546.3,27.163,26546.4,0.011,26546.3,3213.488
1687040582800.0,26546.3,27.169,26546.4,0.011,26546.3,3213.492
1687040582900.0,26547.2,20.602,26547.3,0.001,26547.1,3213.542
1687040583000.0,26548.1,10.553,26548.2,7.965,26548.1,3213.674
1687040583100.0,26548.1,10.339,26548.2,7.965,26548.2,3213.682
1687040583200.0,26548.1,10.061,26548.2,7.965,26548.2,3213.682
1687040583300.0,26548.1,10.157,26548.2,8.058,26548.1,3213.775
1687040583400.0,26548.1,10.166,26548.2,8.073,26548.1,3213.775
1687040583500.0,26548.1,10.166,26548.2,8.17,26548.1,3213.775
1687040583600.0,26548.1,10.162,26548.2,8.17,26548.1,3213.779
1687040583700.0,26548.1,10.167,26548.2,8.168,26548.1,3213.779
1687040583800.0,26548.1,10.126,26548.2,8.168,26548.1,3213.821
1687040583900.0,26548.1,9.927,26548.2,8.178,26548.1,3213.821
1687040584000.0,26548.1,9.927,26548.2,8.178,26548.1,3214.02
1687040584100.0,26548.1,9.928,26548.2,8.154,26548.1,3214.02
1687040584200.0,26548.1,10.306,26548.2,3.641,26548.2,3214.067
1687040584300.0,26548.1,5.277,26548.2,3.667,26548.2,3214.067
1687040584400.0,26548.1,5.218,26548.2,4.366,26548.1,3214.075
1687040584500.0,26548.1,5.221,26548.2,4.366,26548.1,3214.076
1687040584600.0,26548.1,5.221,26548.2,4.366,26548.1,3214.08
1687040584700.0,26548.1,5.221,26548.2,4.367,26548.1,3214.08
1687040584800.0,26548.1,5.443,26548.2,4.367,26548.1,3214.08
1687040584900.0,26548.1,5.442,26548.2,4.367,26548.1,3214.08
1687040585000.0,26548.1,5.461,26548.2,4.367,26548.1,3214.08
1687040585100.0,26548.1,5.461,26548.2,4.37,26548.1,3214.08
1687040585200.0,26548.1,5.366,26548.2,4.4,26548.1,3214.08
1687040585300.0,26548.1,5.349,26548.2,4.502,26548.1,3214.08
1687040585400.0,26548.1,5.317,26548.2,4.541,26548.1,3214.08
1687040585500.0,26548.1,5.314,26548.2,4.537,26548.1,3214.08
1687040585600.0,26548.1,5.356,26548.2,4.531,26548.2,3214.089
1687040585700.0,26548.1,5.356,26548.2,4.631,26548.2,3214.089
1687040585800.0,26548.1,5.356,26548.2,4.657,26548.2,3214.089
1687040585900.0,26548.1,5.356,26548.2,4.676,26548.2,3214.089
1687040586000.0,26548.1,5.377,26548.2,4.676,26548.2,3214.089
1687040586100.0,26548.1,5.387,26548.2,4.472,26548.2,3214.089
1687040586200.0,26548.1,5.367,26548.2,4.472,26548.1,3214.095
1687040586300.0,26548.1,5.341,26548.2,4.472,26548.1,3214.095
1687040586400.0,26548.1,5.352,26548.2,4.472,26548.1,3214.156
1687040586500.0,26548.1,5.358,26548.2,4.477,26548.1,3214.157
1687040586600.0,26548.1,5.35,26548.2,4.474,26548.1,3214.165
1687040586700.0,26548.1,5.359,26548.2,4.448,26548.2,3214.167
1687040586800.0,26548.1,5.358,26548.2,4.448,26548.2,3214.167
1687040586900.0,26548.1,5.368,26548.2,4.453,26548.2,3214.167
1687040587000.0,26548.1,5.368,26548.2,4.453,26548.1,3214.168
1687040587100.0,26548.1,5.379,26548.2,4.453,26548.1,3214.168
1687040587200.0,26548.1,5.377,26548.2,4.389,26548.1,3214.168
1687040587300.0,26548.1,5.389,26548.2,4.37,26548.1,3214.169
1687040587400.0,26548.1,5.357,26548.2,4.37,26548.1,3214.169
1687040587500.0,26548.1,4.279,26548.2,9.885,26548.1,3214.263
1687040587600.0,26548.1,4.091,26548.2,9.885,26548.1,3214.263
1687040587700.0,26548.1,4.088,26548.2,9.655,26548.1,3214.263
1687040587800.0,26548.1,3.442,26548.2,10.427,26548.1,3214.263
1687040587900.0,26548.1,2.567,26548.2,14.093,26548.1,3214.263
1687040588000.0,26548.1,2.563,26548.2,14.32,26548.1,3216.274
1687040588100.0,26548.1,1.932,26548.2,14.32,26548.1,3216.274
1687040588200.0,26548.1,1.247,26548.2,13.464,26548.1,3216.905
1687040588300.0,26548.1,1.13,26548.2,13.464,26548.1,3216.905
1687040588400.0,26548.1,0.755,26548.2,13.509,26548.2,3217.82
1687040588500.0,26548.1,0.765,26548.2,13.555,26548.2,3217.82
1687040588600.0,26545.1,2.022,26545.2,15.088,26545.2,3222.821
1687040588700.0,26545.1,3.431,26545.2,11.846,26545.2,3222.821
1687040588800.0,26545.1,3.533,26545.2,11.975,26545.1,3222.84
1687040588900.0,26545.1,3.247,26545.2,12.109,26545.1,3222.84
1687040589000.0,26545.1,3.245,26545.2,12.341,26545.1,3222.84
1687040589100.0,26545.1,3.251,26545.2,12.344,26545.1,3222.842
1687040589200.0,26545.1,3.251,26545.2,12.674,26545.1,3222.842
1687040589300.0,26545.1,2.447,26545.2,12.692,26545.1,3222.842
1687040589400.0,26545.1,3.123,26545.2,12.894,26545.1,3222.842
1687040589500.0,26545.1,3.128,26545.2,12.795,26545.1,3222.842
1687040589600.0,26545.1,3.188,26545.2,12.795,26545.2,3223.111
1687040589700.0,26545.1,3.318,26545.2,12.511,26545.2,3223.111
1687040589800.0,26545.1,3.569,26545.2,11.794,26545.2,3223.111
1687040589900.0,26545.1,3.362,26545.2,11.995,26545.2,3223.12
1687040590000.0,26545.1,3.058,26545.2,11.988,26545.2,3223.128
1687040590100.0,26545.1,3.479,26545.2,11.943,26545.1,3223.497
1687040590200.0,26545.1,2.708,26545.2,11.993,26545.2,3223.538
1687040590300.0,26545.1,2.316,26545.2,12.09,26545.1,3224.683
1687040590400.0,26545.1,2.301,26545.2,12.09,26545.1,3224.683
1687040590500.0,26545.1,2.301,26545.2,12.086,26545.1,3224.683
1687040590600.0,26545.1,2.569,26545.2,12.086,26545.1,3224.698
1687040590700.0,26545.1,2.575,26545.2,11.641,26545.1,3224.698
1687040590800.0,26545.1,2.469,26545.2,11.718,26545.1,3224.698
1687040590900.0,26545.1,1.988,26545.2,11.881,26545.1,3224.699
1687040591000.0,26545.1,1.63,26545.2,11.847,26545.2,3225.18
1687040591100.0,26545.1,1.63,26545.2,11.855,26545.2,3225.18
1687040591200.0,26545.1,1.628,26545.2,11.865,26545.1,3225.353
1687040591300.0,26545.1,1.628,26545.2,11.885,26545.1,3225.353
1687040591400.0,26545.1,1.628,26545.2,12.319,26545.1,3225.353
1687040591500.0,26545.1,1.651,26545.2,12.331,26545.1,3225.353
1687040591600.0,26545.1,1.717,26545.2,12.054,26545.2,3225.61
1687040591700.0,26545.1,1.66,26545.2,12.054,26545.2,3225.61
1687040591800.0,26545.1,1.64,26545.2,12.054,26545.2,3225.61
1687040591900.0,26545.1,1.6,26545.2,12.064,26545.2,3225.61
1687040592000.0,26545.1,1.598,26545.2,12.064,26545.1,3225.667
1687040592100.0,26545.1,1.598,26545.2,12.044,26545.1,3225.667
1687040592200.0,26545.1,1.598,26545.2,12.063,26545.1,3225.669
1687040592300.0,26545.1,1.598,26545.2,12.043,26545.1,3225.669
1687040592400.0,26545.1,1.618,26545.2,12.01,26545.1,3225.669
1687040592500.0,26545.1,1.618,26545.2,12.025,26545.1,3225.669
1687040592600.0,26545.1,1.638,26545.2,12.033,26545.1,3225.669
1687040592700.0,26545.1,1.638,26545.2,12.033,26545.2,3225.694
1687040592800.0,26545.1,1.575,26545.2,12.033,26545.2,3225.694
1687040592900.0,26545.1,2.216,26545.2,12.037,26545.2,3225.694
1687040593000.0,26545.1,2.216,26545.2,12.04,26545.1,3225.762
1687040593100.0,26545.1,2.21,26545.2,12.04,26545.1,3225.762
1687040593200.0,26545.1,2.24,26545.2,11.928,26545.1,3225.768
1687040593300.0,26545.1,3.756,26545.2,9.889,26545.1,3225.768
1687040593400.0,26545.1,4.086,26545.2,9.893,26545.2,3225.793
1687040593500.0,26545.1,4.088,26545.2,9.892,26545.2,3225.793
1687040593600.0,26545.1,3.874,26545.2,9.892,26545.2,3225.793
1687040593700.0,26545.1,3.884,26545.2,9.662,26545.1,3225.796
1687040593800.0,26545.1,5.54,26545.2,9.662,26545.1,3225.796
1687040593900.0,26545.1,7.071,26545.2,9.475,26545.1,3225.796
1687040594000.0,26545.1,7.071,26545.2,9.219,26545.1,3225.796
1687040594100.0,26545.1,7.081,26545.2,9.129,26545.1,3225.796
1687040594200.0,26545.1,7.105,26545.2,9.534,26545.1,3225.796
1687040594300.0,26545.1,7.113,26545.2,9.534,26545.1,3225.805
1687040594400.0,26545.1,7.093,26545.2,9.534,26545.1,3225.805
1687040594500.0,26545.1,7.093,26545.2,9.61,26545.1,3225.805
1687040594600.0,26545.1,7.113,26545.2,9.604,26545.1,3225.805
1687040594700.0,26545.1,7.263,26545.2,8.988,26545.2,3225.817
1687040594800.0,26545.1,9.192,26545.2,8.943,26545.1,3225.859
1687040594900.0,26545.1,8.072,26545.2,8.946,26545.1,3225.859
1687040595000.0,26545.1,8.072,26545.2,8.949,26545.2,3225.861
1687040595100.0,26545.1,8.695,26545.2,8.952,26545.2,3225.861
1687040595200.0,26545.1,8.734,26545.2,8.963,26545.1,3225.862
1687040595300.0,26545.1,8.665,26545.2,8.968,26545.1,3225.862
1687040595400.0,26545.1,8.741,26545.2,8.962,26545.1,3225.862
1687040595500.0,26545.1,8.734,26545.2,8.952,26545.1,3225.862
1687040595600.0,26545.1,8.734,26545.2,8.961,26545.1,3225.865
1687040595700.0,26545.1,8.743,26545.2,8.938,26545.1,3225.865
1687040595800.0,26545.1,8.751,26545.2,8.933,26545.1,3225.865
1687040595900.0,26545.1,8.771,26545.2,8.941,26545.1,3225.865
1687040596000.0,26545.1,8.771,26545.2,8.947,26545.1,3225.865
1687040596100.0,26545.1,9.014,26545.2,8.949,26545.1,3225.865
1687040596200.0,26545.1,8.975,26545.2,8.955,26545.1,3225.865
1687040596300.0,26545.1,8.996,26545.2,8.96,26545.1,3225.865
1687040596400.0,26545.1,8.996,26545.2,8.956,26545.1,3225.873
1687040596500.0,26545.1,9.005,26545.2,8.956,26545.1,3225.874
1687040596600.0,26545.1,9.005,26545.2,8.956,26545.1,3225.874
1687040596700.0,26545.1,9.005,26545.2,8.962,26545.1,3225.874
1687040596800.0,26545.1,9.005,26545.2,8.957,26545.1,3225.874
1687040596900.0,26545.1,9.005,26545.2,8.958,26545.1,3225.874
1687040597000.0,26545.1,9.005,26545.2,8.963,26545.1,3225.874
1687040597100.0,26545.1,6.083,26545.2,9.291,26545.1,3225.874
1687040597200.0,26545.1,6.023,26545.2,8.968,26545.1,3225.874
1687040597300.0,26545.1,6.022,26545.2,8.483,26545.1,3225.874
1687040597400.0,26545.1,6.022,26545.2,8.102,26545.1,3225.875
1687040597500.0,26545.1,6.013,26545.2,8.102,26545.1,3225.875
1687040597600.0,26545.1,6.019,26545.2,8.102,26545.1,3225.879
1687040597700.0,26545.1,6.019,26545.2,8.11,26545.1,3225.879
1687040597800.0,26545.1,6.019,26545.2,8.111,26545.1,3225.879
1687040597900.0,26545.1,6.019,26545.2,8.11,26545.1,3225.879
1687040598000.0,26545.1,6.019,26545.2,8.105,26545.1,3225.879
1687040598100.0,26545.1,6.019,26545.2,8.11,26545.1,3225.879
1687040598200.0,26545.1,6.033,26545.2,8.11,26545.1,3225.879
1687040598300.0,26545.1,6.139,26545.2,8.073,26545.1,3225.888
1687040598400.0,26545.1,6.145,26545.2,8.076,26545.2,3225.89
1687040598500.0,26545.1,6.388,26545.2,8.081,26545.1,3225.891
1687040598600.0,26545.1,6.386,26545.2,8.067,26545.1,3225.918
1687040598700.0,26545.1,6.142,26545.2,8.067,26545.1,3225.918
1687040598800.0,26545.1,6.142,26545.2,8.066,26545.1,3225.918
1687040598900.0,26545.1,6.148,26545.2,8.259,26545.1,3225.918
1687040599000.0,26545.1,6.148,26545.2,8.503,26545.1,3225.923
1687040599100.0,26545.1,6.148,26545.2,8.493,26545.1,3225.923
1687040599200.0,26545.1,6.058,26545.2,8.479,26545.1,3225.923
1687040599300.0,26545.1,6.171,26545.2,8.476,26545.1,3225.923
1687040599400.0,26545.1,6.168,26545.2,8.476,26545.1,3225.923
1687040599500.0,26545.1,6.156,26545.2,8.476,26545.1,3225.923
1687040599600.0,26545.1,6.177,26545.2,8.476,26545.1,3225.926
1687040599700.0,26545.1,6.197,26545.2,8.476,26545.1,3225.926
1687040599800.0,26545.1,6.197,26545.2,8.475,26545.1,3225.926
1687040599900.0,26545.1,6.197,26545.2,8.482,26545.1,3225.926
1687040600000.0,26545.1,6.197,26545.2,8.482,26545.2,3225.927
1687040600100.0,26545.1,6.195,26545.2,8.474,26545.2,3225.927
1687040600200.0,26545.1,6.182,26545.2,8.525,26545.2,3225.927
1687040600300.0,26545.1,6.182,26545.2,8.418,26545.2,3225.927
1687040600400.0,26545.1,6.154,26545.2,8.587,26545.1,3225.936
1687040600500.0,26545.1,6.154,26545.2,8.592,26545.1,3225.963
1687040600600.0,26545.1,6.152,26545.2,8.592,26545.1,3225.963
1687040600700.0,26545.1,6.152,26545.2,8.592,26545.1,3225.965
1687040600800.0,26545.1,5.352,26545.2,8.982,26545.1,3225.965
1687040600900.0,26545.1,5.352,26545.2,8.985,26545.1,3225.965
1687040601000.0,26545.1,5.352,26545.2,8.98,26545.1,3225.965
1687040601100.0,26545.1,5.353,26545.2,8.995,26545.1,3225.965
1687040601200.0,26545.1,5.363,26545.2,9.189,26545.1,3225.965
1687040601300.0,26545.1,5.358,26545.2,9.371,26545.1,3225.966
1687040601400.0,26545.1,5.521,26545.2,9.371,26545.1,3225.97
1687040601500.0,26545.1,5.493,26545.2,9.379,26545.1,3225.998
1687040601600.0,26545.1,5.494,26545.2,9.119,26545.1,3225.998
1687040601700.0,26545.1,5.433,26545.2,9.043,26545.2,3226.186
1687040601800.0,26545.1,5.433,26545.2,8.918,26545.1,3226.247
1687040601900.0,26545.1,0.433,26545.2,8.926,26545.1,3226.247
1687040602000.0,26545.1,0.433,26545.2,8.965,26545.1,3226.247
1687040602100.0,26545.1,1.441,26545.2,7.187,26545.1,3226.247
1687040602200.0,26545.1,1.382,26545.2,7.159,26545.1,3231.247
1687040602300.0,26545.1,1.401,26545.2,7.322,26545.1,3231.247
1687040602400.0,26545.1,1.399,26545.2,7.595,26545.1,3231.258
1687040602500.0,26545.1,0.463,26545.2,9.743,26545.1,3231.258
1687040602600.0,26545.1,0.463,26545.2,11.424,26545.1,3231.259
1687040602700.0,26545.1,0.459,26545.2,11.435,26545.1,3231.259
1687040602800.0,26545.1,0.459,26545.2,11.216,26545.2,3231.268
1687040602900.0,26545.1,0.453,26545.2,11.244,26545.2,3231.493
1687040603000.0,26545.1,0.455,26545.2,11.248,26545.2,3231.493
1687040603100.0,26544.8,0.027,26544.9,24.095,26545.0,3232.038
1687040603200.0,26544.8,0.685,26544.9,30.006,26545.0,3232.038
1687040603300.0,26544.8,0.583,26544.9,30.026,26544.9,3232.039
1687040603400.0,26544.8,0.601,26544.9,30.306,26544.8,3232.144
1687040603500.0,26544.8,0.604,26544.9,30.306,26544.8,3232.147
1687040603600.0,26544.8,0.911,26544.9,30.329,26544.8,3232.147
1687040603700.0,26544.8,0.842,26544.9,30.353,26544.8,3232.149
1687040603800.0,26544.8,0.899,26544.9,30.362,26544.9,3232.151
1687040603900.0,26544.8,0.899,26544.9,30.392,26544.8,3232.175
1687040604000.0,26544.8,0.899,26544.9,30.411,26544.8,3232.175
1687040604100.0,26544.8,0.911,26544.9,30.449,26544.8,3232.175
1687040604200.0,26544.8,0.902,26544.9,30.421,26544.8,3232.175
1687040604300.0,26544.8,2.159,26544.9,30.379,26544.8,3232.185
1687040604400.0,26544.8,2.243,26544.9,30.359,26544.8,3232.185
1687040604500.0,26544.8,2.243,26544.9,30.36,26544.8,3232.2
1687040604600.0,26544.8,2.241,26544.9,30.36,26544.8,3232.2
1687040604700.0,26544.8,2.243,26544.9,30.378,26544.8,3232.2
1687040604800.0,26544.8,2.242,26544.9,30.378,26544.8,3232.201
1687040604900.0,26544.8,2.242,26544.9,30.378,26544.8,3232.202
1687040605000.0,26544.8,2.242,26544.9,30.381,26544.8,3232.202
1687040605100.0,26544.8,2.286,26544.9,27.628,26544.8,3232.202
1687040605200.0,26544.8,2.309,26544.9,18.194,26544.8,3232.219
1687040605300.0,26544.8,2.308,26544.9,18.194,26544.8,3232.219
1687040605400.0,26544.8,2.424,26544.9,18.111,26544.8,3232.223
1687040605500.0,26544.8,2.42,26544.9,18.131,26544.8,3232.223
1687040605600.0,26544.8,2.42,26544.9,18.131,26544.8,3232.227
1687040605700.0,26544.8,2.416,26544.9,18.111,26544.8,3232.227
1687040605800.0,26544.8,2.385,26544.9,18.111,26544.8,3232.262
1687040605900.0,26544.8,2.385,26544.9,18.119,26544.9,3232.264
1687040606000.0,26544.8,2.364,26544.9,18.119,26544.9,3232.264
1687040606100.0,26544.8,2.361,26544.9,18.119,26544.8,3232.267
1687040606200.0,26544.8,2.203,26544.9,18.249,26544.8,3232.267
1687040606300.0,26544.8,2.177,26544.9,18.249,26544.8,3232.363
1687040606400.0,26544.8,2.268,26544.9,18.249,26544.8,3232.486
1687040606500.0,26544.8,2.26,26544.9,18.249,26544.8,3232.486
1687040606600.0,26544.8,2.26,26544.9,18.248,26544.8,3232.494
1687040606700.0,26544.8,2.269,26544.9,18.225,26544.8,3232.494
1687040606800.0,26544.8,2.309,26544.9,18.225,26544.8,3232.505
1687040606900.0,26544.8,2.261,26544.9,18.225,26544.8,3232.505
1687040607000.0,26544.8,2.241,26544.9,17.844,26544.8,3232.513
1687040607100.0,26544.8,2.27,26544.9,18.229,26544.8,3232.513
1687040607200.0,26544.8,2.364,26544.9,18.249,26544.8,3232.513
1687040607300.0,26544.8,2.36,26544.9,18.228,26544.8,3232.521
1687040607400.0,26544.8,2.306,26544.9,18.076,26544.8,3232.521
1687040607500.0,26544.8,2.306,26544.9,17.866,26544.8,3232.525
1687040607600.0,26544.8,2.289,26544.9,17.864,26544.8,3232.549
1687040607700.0,26544.8,2.289,26544.9,17.825,26544.8,3232.549
1687040607800.0,26544.8,2.289,26544.9,18.058,26544.9,3232.551
1687040607900.0,26544.8,2.309,26544.9,18.058,26544.9,3232.551
1687040608000.0,26544.8,2.196,26544.9,20.304,26544.9,3232.551
1687040608100.0,26544.8,2.367,26544.9,20.132,26544.9,3232.551
1687040608200.0,26544.8,2.32,26544.9,20.314,26544.8,3232.602
1687040608300.0,26544.8,1.872,26544.9,20.314,26544.8,3232.602
1687040608400.0,26544.8,2.263,26544.9,20.314,26544.8,3232.602
1687040608500.0,26544.8,2.267,26544.9,20.314,26544.8,3232.602
1687040608600.0,26544.8,2.267,26544.9,20.313,26544.8,3232.602
1687040608700.0,26544.8,2.247,26544.9,20.313,26544.8,3232.602
1687040608800.0,26544.8,2.287,26544.9,20.313,26544.8,3232.602
1687040608900.0,26544.8,2.307,26544.9,19.673,26544.8,3232.602
1687040609000.0,26544.8,2.364,26544.9,19.871,26544.9,3232.603
1687040609100.0,26544.8,2.376,26544.9,20.071,26544.9,3232.603
1687040609200.0,26544.8,1.984,26544.9,20.07,26544.9,3232.603
1687040609300.0,26544.8,2.274,26544.9,20.348,26544.8,3232.606
1687040609400.0,26544.8,2.274,26544.9,20.346,26544.8,3232.606
1687040609500.0,26544.8,2.334,26544.9,18.269,26544.9,3232.608
1687040609600.0,26544.8,2.354,26544.9,18.269,26544.9,3232.608
1687040609700.0,26544.8,2.516,26544.9,18.269,26544.9,3232.608
1687040609800.0,26544.8,2.484,26544.9,18.269,26544.9,3232.608
